Time,NumberObject,TypeObject,Positions
2022-07-27 22:29:34.766670,9,person,"[(65.0, 171.0, 98.0, 240.0), (406.0, 168.0, 427.0, 224.0), (108.0, 175.0, 120.0, 206.0), (8.0, 174.0, 24.0, 211.0), (188.0, 173.0, 214.0, 233.0), (159.0, 174.0, 177.0, 220.0), (517.0, 176.0, 535.0, 214.0), (248.0, 177.0, 259.0, 200.0), (349.0, 175.0, 370.0, 219.0)]"
2022-07-27 22:29:34.766670,3,car,"[(120.0, 180.0, 161.0, 221.0), (275.0, 173.0, 299.0, 192.0), (331.0, 174.0, 349.0, 193.0)]"
2022-07-27 22:29:35.347118,3,car,"[(116.0, 181.0, 173.0, 220.0), (234.0, 175.0, 265.0, 199.0), (356.0, 173.0, 375.0, 193.0)]"
2022-07-27 22:29:35.347118,7,person,"[(178.0, 171.0, 201.0, 236.0), (280.0, 174.0, 299.0, 219.0), (57.0, 175.0, 87.0, 236.0), (399.0, 172.0, 416.0, 206.0), (201.0, 162.0, 229.0, 233.0), (481.0, 175.0, 498.0, 220.0), (299.0, 172.0, 322.0, 221.0)]"
2022-07-27 22:29:35.940531,2,car,"[(111.0, 181.0, 163.0, 222.0), (354.0, 174.0, 374.0, 193.0)]"
2022-07-27 22:29:35.940531,9,person,"[(230.0, 167.0, 253.0, 224.0), (50.0, 180.0, 80.0, 242.0), (254.0, 168.0, 275.0, 225.0), (283.0, 173.0, 299.0, 203.0), (177.0, 175.0, 199.0, 228.0), (190.0, 179.0, 209.0, 225.0), (310.0, 173.0, 321.0, 193.0), (321.0, 175.0, 330.0, 193.0), (156.0, 177.0, 179.0, 219.0)]"
2022-07-27 22:29:36.518984,3,car,"[(106.0, 180.0, 171.0, 222.0), (148.0, 172.0, 183.0, 211.0), (354.0, 173.0, 375.0, 193.0)]"
2022-07-27 22:29:36.518984,9,person,"[(260.0, 170.0, 274.0, 220.0), (235.0, 170.0, 254.0, 218.0), (46.0, 180.0, 73.0, 239.0), (507.0, 173.0, 546.0, 274.0), (449.0, 174.0, 466.0, 208.0), (496.0, 174.0, 507.0, 207.0), (415.0, 167.0, 430.0, 200.0), (280.0, 170.0, 296.0, 197.0), (434.0, 173.0, 446.0, 196.0)]"
2022-07-27 22:29:37.086854,3,car,"[(102.0, 181.0, 167.0, 223.0), (145.0, 172.0, 181.0, 211.0), (360.0, 175.0, 382.0, 193.0)]"
2022-07-27 22:29:37.086854,7,person,"[(242.0, 170.0, 255.0, 208.0), (260.0, 171.0, 276.0, 212.0), (28.0, 169.0, 56.0, 241.0), (282.0, 172.0, 296.0, 197.0), (457.0, 174.0, 474.0, 222.0), (304.0, 184.0, 315.0, 199.0), (499.0, 175.0, 511.0, 206.0)]"
2022-07-27 22:29:37.657329,3,car,"[(97.0, 181.0, 163.0, 224.0), (142.0, 174.0, 180.0, 217.0), (355.0, 174.0, 378.0, 193.0)]"
2022-07-27 22:29:37.657329,10,person,"[(249.0, 171.0, 263.0, 209.0), (265.0, 171.0, 279.0, 208.0), (287.0, 173.0, 298.0, 198.0), (592.0, 173.0, 613.0, 226.0), (22.0, 169.0, 49.0, 239.0), (501.0, 173.0, 512.0, 206.0), (298.0, 173.0, 308.0, 199.0), (0.0, 167.0, 17.0, 239.0), (624.0, 171.0, 640.0, 220.0), (425.0, 177.0, 440.0, 216.0)]"
2022-07-27 22:29:38.228802,3,car,"[(93.0, 182.0, 158.0, 224.0), (137.0, 172.0, 182.0, 217.0), (230.0, 175.0, 251.0, 195.0)]"
2022-07-27 22:29:38.228802,9,person,"[(269.0, 171.0, 282.0, 206.0), (254.0, 171.0, 267.0, 207.0), (288.0, 174.0, 299.0, 200.0), (55.0, 169.0, 85.0, 265.0), (502.0, 173.0, 524.0, 224.0), (304.0, 177.0, 318.0, 200.0), (295.0, 175.0, 304.0, 200.0), (19.0, 172.0, 38.0, 210.0), (298.0, 172.0, 308.0, 199.0)]"
2022-07-27 22:29:38.804261,2,car,"[(85.0, 181.0, 149.0, 226.0), (231.0, 179.0, 250.0, 196.0)]"
2022-07-27 22:29:38.804261,10,person,"[(141.0, 170.0, 175.0, 233.0), (260.0, 172.0, 270.0, 206.0), (272.0, 173.0, 282.0, 203.0), (306.0, 171.0, 320.0, 200.0), (293.0, 172.0, 303.0, 199.0), (26.0, 174.0, 47.0, 230.0), (204.0, 174.0, 217.0, 204.0), (286.0, 172.0, 297.0, 198.0), (321.0, 175.0, 330.0, 194.0), (411.0, 177.0, 421.0, 201.0)]"
2022-07-27 22:29:39.380808,4,car,"[(78.0, 181.0, 157.0, 226.0), (229.0, 175.0, 252.0, 195.0), (134.0, 173.0, 166.0, 220.0), (358.0, 173.0, 377.0, 193.0)]"
2022-07-27 22:29:39.380808,8,person,"[(152.0, 171.0, 182.0, 226.0), (255.0, 173.0, 268.0, 205.0), (292.0, 171.0, 303.0, 200.0), (183.0, 176.0, 199.0, 209.0), (268.0, 172.0, 281.0, 198.0), (307.0, 171.0, 320.0, 199.0), (284.0, 172.0, 296.0, 197.0), (204.0, 171.0, 223.0, 207.0)]"
2022-07-27 22:29:39.943491,4,car,"[(74.0, 181.0, 151.0, 228.0), (128.0, 172.0, 174.0, 219.0), (238.0, 179.0, 256.0, 196.0), (353.0, 172.0, 375.0, 193.0)]"
2022-07-27 22:29:39.943491,4,person,"[(181.0, 172.0, 196.0, 209.0), (291.0, 172.0, 303.0, 197.0), (305.0, 170.0, 320.0, 199.0), (285.0, 171.0, 298.0, 193.0)]"
2022-07-27 22:29:39.943491,1,motorbike,"[(304.0, 180.0, 318.0, 199.0)]"
2022-07-27 22:29:40.515960,3,car,"[(67.0, 182.0, 148.0, 230.0), (125.0, 172.0, 166.0, 221.0), (229.0, 172.0, 252.0, 196.0)]"
2022-07-27 22:29:40.515960,4,person,"[(253.0, 175.0, 294.0, 302.0), (159.0, 173.0, 178.0, 210.0), (307.0, 169.0, 321.0, 199.0), (250.0, 172.0, 263.0, 207.0)]"
2022-07-27 22:29:41.127200,3,car,"[(64.0, 182.0, 145.0, 231.0), (120.0, 172.0, 166.0, 221.0), (228.0, 172.0, 253.0, 196.0)]"
2022-07-27 22:29:41.127200,7,person,"[(388.0, 171.0, 400.0, 208.0), (439.0, 175.0, 452.0, 201.0), (457.0, 176.0, 468.0, 199.0), (307.0, 169.0, 323.0, 199.0), (343.0, 171.0, 356.0, 197.0), (406.0, 169.0, 417.0, 197.0), (44.0, 175.0, 67.0, 230.0)]"
2022-07-27 22:29:41.127200,1,motorbike,"[(303.0, 181.0, 318.0, 200.0)]"
2022-07-27 22:29:41.737568,3,car,"[(53.0, 181.0, 140.0, 232.0), (117.0, 172.0, 164.0, 223.0), (229.0, 172.0, 250.0, 197.0)]"
2022-07-27 22:29:41.737568,6,person,"[(306.0, 171.0, 320.0, 200.0), (349.0, 163.0, 367.0, 218.0), (593.0, 167.0, 618.0, 216.0), (321.0, 170.0, 338.0, 211.0), (286.0, 173.0, 297.0, 197.0), (439.0, 174.0, 452.0, 201.0)]"
2022-07-27 22:29:42.364890,2,car,"[(40.0, 182.0, 138.0, 235.0), (112.0, 172.0, 161.0, 225.0)]"
2022-07-27 22:29:42.364890,10,person,"[(285.0, 175.0, 300.0, 203.0), (249.0, 170.0, 261.0, 207.0), (258.0, 172.0, 272.0, 205.0), (305.0, 170.0, 319.0, 200.0), (35.0, 171.0, 56.0, 209.0), (356.0, 171.0, 388.0, 234.0), (231.0, 176.0, 248.0, 204.0), (471.0, 176.0, 483.0, 203.0), (441.0, 175.0, 454.0, 201.0), (218.0, 171.0, 232.0, 197.0)]"
2022-07-27 22:29:42.985232,2,car,"[(32.0, 183.0, 130.0, 239.0), (110.0, 172.0, 151.0, 227.0)]"
2022-07-27 22:29:42.985232,8,person,"[(230.0, 170.0, 247.0, 210.0), (305.0, 169.0, 321.0, 200.0), (253.0, 173.0, 266.0, 209.0), (291.0, 173.0, 302.0, 196.0), (283.0, 174.0, 292.0, 194.0), (216.0, 170.0, 231.0, 208.0), (140.0, 175.0, 165.0, 244.0), (127.0, 174.0, 155.0, 244.0)]"
2022-07-27 22:29:43.600585,2,car,"[(42.0, 182.0, 125.0, 239.0), (102.0, 171.0, 151.0, 226.0)]"
2022-07-27 22:29:43.600585,5,person,"[(229.0, 164.0, 268.0, 267.0), (339.0, 164.0, 359.0, 218.0), (302.0, 180.0, 318.0, 201.0), (284.0, 174.0, 296.0, 195.0), (308.0, 171.0, 321.0, 198.0)]"
2022-07-27 22:29:44.221924,4,car,"[(15.0, 184.0, 121.0, 238.0), (86.0, 171.0, 141.0, 225.0), (228.0, 173.0, 251.0, 195.0), (359.0, 174.0, 385.0, 194.0)]"
2022-07-27 22:29:44.221924,5,person,"[(249.0, 175.0, 264.0, 206.0), (133.0, 170.0, 176.0, 248.0), (210.0, 175.0, 223.0, 204.0), (304.0, 172.0, 321.0, 198.0), (296.0, 173.0, 306.0, 194.0)]"
2022-07-27 22:29:44.221924,1,motorbike,"[(302.0, 176.0, 319.0, 201.0)]"
2022-07-27 22:29:44.841267,2,car,"[(5.0, 183.0, 116.0, 244.0), (82.0, 172.0, 141.0, 226.0)]"
2022-07-27 22:29:44.841267,6,person,"[(199.0, 175.0, 226.0, 235.0), (310.0, 175.0, 322.0, 203.0), (465.0, 177.0, 478.0, 206.0), (591.0, 170.0, 613.0, 219.0), (453.0, 176.0, 464.0, 201.0), (297.0, 172.0, 310.0, 205.0)]"
2022-07-27 22:29:45.462606,2,car,"[(0.0, 185.0, 105.0, 247.0), (85.0, 171.0, 136.0, 228.0)]"
2022-07-27 22:29:45.462606,3,person,"[(150.0, 170.0, 172.0, 226.0), (214.0, 170.0, 244.0, 226.0), (361.0, 174.0, 375.0, 204.0)]"
2022-07-27 22:29:46.101896,2,car,"[(0.0, 182.0, 108.0, 250.0), (82.0, 169.0, 136.0, 237.0)]"
2022-07-27 22:29:46.101896,4,person,"[(317.0, 165.0, 342.0, 237.0), (470.0, 176.0, 481.0, 208.0), (208.0, 170.0, 225.0, 198.0), (427.0, 175.0, 442.0, 208.0)]"
2022-07-27 22:29:46.730217,2,car,"[(0.0, 184.0, 93.0, 251.0), (64.0, 173.0, 114.0, 231.0)]"
2022-07-27 22:29:46.730217,6,person,"[(264.0, 168.0, 283.0, 215.0), (305.0, 168.0, 323.0, 202.0), (423.0, 174.0, 435.0, 207.0), (206.0, 175.0, 220.0, 206.0), (104.0, 169.0, 133.0, 266.0), (141.0, 175.0, 155.0, 207.0)]"
2022-07-27 22:29:47.345571,2,car,"[(0.0, 186.0, 81.0, 253.0), (63.0, 173.0, 116.0, 234.0)]"
2022-07-27 22:29:47.345571,7,person,"[(198.0, 183.0, 217.0, 224.0), (261.0, 168.0, 282.0, 211.0), (316.0, 169.0, 328.0, 202.0), (230.0, 171.0, 250.0, 218.0), (216.0, 175.0, 232.0, 217.0), (306.0, 173.0, 319.0, 203.0), (298.0, 176.0, 311.0, 202.0)]"
2022-07-27 22:29:47.972893,3,car,"[(0.0, 185.0, 69.0, 253.0), (56.0, 172.0, 112.0, 235.0), (229.0, 171.0, 249.0, 197.0)]"
2022-07-27 22:29:47.972893,13,person,"[(260.0, 169.0, 278.0, 208.0), (191.0, 180.0, 214.0, 230.0), (160.0, 176.0, 176.0, 213.0), (304.0, 174.0, 317.0, 203.0), (412.0, 169.0, 428.0, 207.0), (542.0, 178.0, 556.0, 216.0), (315.0, 168.0, 327.0, 202.0), (395.0, 168.0, 410.0, 201.0), (295.0, 174.0, 312.0, 203.0), (578.0, 176.0, 594.0, 216.0), (627.0, 167.0, 640.0, 226.0), (211.0, 167.0, 234.0, 226.0), (597.0, 169.0, 614.0, 214.0)]"
2022-07-27 22:29:48.584261,6,person,"[(179.0, 177.0, 206.0, 259.0), (256.0, 171.0, 270.0, 206.0), (286.0, 173.0, 299.0, 205.0), (410.0, 170.0, 440.0, 257.0), (594.0, 168.0, 619.0, 222.0), (300.0, 169.0, 320.0, 207.0)]"
2022-07-27 22:29:48.584261,2,car,"[(224.0, 178.0, 246.0, 197.0), (352.0, 173.0, 377.0, 193.0)]"
2022-07-27 22:29:49.225273,4,person,"[(290.0, 168.0, 319.0, 240.0), (257.0, 172.0, 271.0, 204.0), (411.0, 168.0, 429.0, 215.0), (465.0, 172.0, 475.0, 198.0)]"
2022-07-27 22:29:49.225273,1,car,"[(224.0, 178.0, 246.0, 197.0)]"
2022-07-27 22:29:49.848605,3,person,"[(237.0, 163.0, 260.0, 238.0), (400.0, 166.0, 420.0, 212.0), (504.0, 177.0, 522.0, 214.0)]"
2022-07-27 22:29:49.848605,3,car,"[(0.0, 180.0, 34.0, 256.0), (221.0, 173.0, 241.0, 198.0), (11.0, 174.0, 67.0, 246.0)]"
2022-07-27 22:29:50.474931,4,person,"[(286.0, 172.0, 300.0, 209.0), (303.0, 170.0, 319.0, 205.0), (66.0, 178.0, 87.0, 242.0), (388.0, 172.0, 403.0, 204.0)]"
2022-07-27 22:29:50.474931,5,car,"[(171.0, 164.0, 207.0, 204.0), (224.0, 178.0, 245.0, 197.0), (0.0, 173.0, 66.0, 249.0), (353.0, 173.0, 372.0, 193.0), (0.0, 190.0, 22.0, 261.0)]"
2022-07-27 22:29:51.097266,3,car,"[(222.0, 177.0, 243.0, 198.0), (0.0, 168.0, 75.0, 261.0), (353.0, 173.0, 372.0, 194.0)]"
2022-07-27 22:29:51.097266,2,person,"[(271.0, 174.0, 288.0, 220.0), (300.0, 171.0, 318.0, 205.0)]"
2022-07-27 22:29:51.680706,1,car,"[(0.0, 171.0, 36.0, 260.0)]"
2022-07-27 22:29:51.680706,4,person,"[(391.0, 176.0, 402.0, 201.0), (303.0, 173.0, 322.0, 206.0), (505.0, 175.0, 523.0, 215.0), (574.0, 172.0, 598.0, 222.0)]"
2022-07-27 22:29:52.294067,6,person,"[(203.0, 176.0, 250.0, 283.0), (308.0, 174.0, 324.0, 206.0), (148.0, 206.0, 187.0, 288.0), (256.0, 173.0, 271.0, 208.0), (391.0, 170.0, 407.0, 199.0), (316.0, 174.0, 325.0, 205.0)]"
2022-07-27 22:29:52.294067,1,car,"[(0.0, 171.0, 21.0, 258.0)]"
2022-07-27 22:29:52.904434,4,person,"[(249.0, 173.0, 265.0, 210.0), (155.0, 153.0, 211.0, 309.0), (305.0, 172.0, 326.0, 206.0), (526.0, 176.0, 545.0, 218.0)]"
2022-07-27 22:29:52.904434,3,car,"[(221.0, 173.0, 242.0, 198.0), (0.0, 170.0, 39.0, 251.0), (234.0, 174.0, 250.0, 197.0)]"
2022-07-27 22:29:53.497847,6,person,"[(247.0, 173.0, 266.0, 216.0), (310.0, 169.0, 325.0, 208.0), (129.0, 161.0, 199.0, 331.0), (269.0, 170.0, 289.0, 214.0), (394.0, 168.0, 409.0, 198.0), (331.0, 172.0, 346.0, 207.0)]"
2022-07-27 22:29:53.497847,1,car,"[(220.0, 176.0, 241.0, 198.0)]"
2022-07-27 22:29:54.096247,6,person,"[(143.0, 181.0, 195.0, 359.0), (308.0, 168.0, 322.0, 207.0), (396.0, 168.0, 411.0, 200.0), (248.0, 170.0, 276.0, 213.0), (473.0, 171.0, 494.0, 208.0), (345.0, 172.0, 358.0, 195.0)]"
2022-07-27 22:29:54.096247,1,car,"[(212.0, 173.0, 242.0, 198.0)]"
2022-07-27 22:29:54.704621,1,person,"[(399.0, 167.0, 417.0, 200.0)]"
2022-07-27 22:29:55.312714,6,person,"[(312.0, 176.0, 348.0, 282.0), (264.0, 156.0, 305.0, 277.0), (27.0, 159.0, 106.0, 360.0), (358.0, 169.0, 398.0, 267.0), (187.0, 166.0, 235.0, 289.0), (156.0, 160.0, 208.0, 289.0)]"
2022-07-27 22:29:55.914105,3,person,"[(322.0, 175.0, 358.0, 261.0), (360.0, 176.0, 397.0, 254.0), (273.0, 162.0, 324.0, 262.0)]"
2022-07-27 22:29:56.525469,3,person,"[(290.0, 156.0, 336.0, 255.0), (194.0, 124.0, 239.0, 244.0), (333.0, 162.0, 369.0, 257.0)]"
2022-07-27 22:29:57.119880,1,person,"[(310.0, 175.0, 332.0, 219.0)]"
2022-07-27 22:29:58.316403,7,person,"[(184.0, 213.0, 216.0, 274.0), (285.0, 215.0, 297.0, 247.0), (337.0, 205.0, 364.0, 258.0), (209.0, 207.0, 230.0, 270.0), (308.0, 206.0, 319.0, 228.0), (243.0, 210.0, 255.0, 242.0), (137.0, 217.0, 155.0, 258.0)]"
2022-07-27 22:29:58.929763,2,person,"[(403.0, 187.0, 473.0, 360.0), (363.0, 201.0, 378.0, 237.0)]"
2022-07-27 22:29:59.515144,5,person,"[(471.0, 223.0, 509.0, 325.0), (260.0, 207.0, 278.0, 256.0), (328.0, 211.0, 339.0, 238.0), (218.0, 212.0, 236.0, 252.0), (360.0, 210.0, 374.0, 241.0)]"
2022-07-27 22:30:00.129117,3,person,"[(372.0, 213.0, 392.0, 272.0), (283.0, 216.0, 295.0, 247.0), (318.0, 212.0, 333.0, 247.0)]"
2022-07-27 22:30:00.770403,8,person,"[(96.0, 185.0, 170.0, 360.0), (383.0, 216.0, 400.0, 262.0), (361.0, 221.0, 373.0, 258.0), (296.0, 216.0, 310.0, 246.0), (207.0, 217.0, 229.0, 265.0), (331.0, 215.0, 342.0, 249.0), (319.0, 214.0, 331.0, 245.0), (250.0, 216.0, 262.0, 251.0)]"
2022-07-27 22:30:01.405704,11,person,"[(187.0, 203.0, 235.0, 310.0), (309.0, 217.0, 323.0, 249.0), (334.0, 221.0, 347.0, 257.0), (297.0, 216.0, 310.0, 251.0), (320.0, 213.0, 333.0, 247.0), (279.0, 218.0, 293.0, 250.0), (419.0, 215.0, 432.0, 251.0), (393.0, 217.0, 417.0, 285.0), (359.0, 221.0, 370.0, 245.0), (344.0, 222.0, 356.0, 256.0), (457.0, 186.0, 548.0, 357.0)]"
2022-07-27 22:30:01.405704,1,train,"[(415.0, 0.0, 640.0, 360.0)]"
2022-07-27 22:30:01.987722,7,person,"[(219.0, 206.0, 247.0, 288.0), (382.0, 198.0, 446.0, 346.0), (313.0, 211.0, 331.0, 251.0), (261.0, 218.0, 274.0, 258.0), (349.0, 221.0, 372.0, 266.0), (334.0, 222.0, 346.0, 254.0), (292.0, 218.0, 304.0, 243.0)]"
2022-07-27 22:30:02.602078,5,person,"[(217.0, 222.0, 240.0, 279.0), (175.0, 231.0, 197.0, 287.0), (340.0, 221.0, 368.0, 266.0), (437.0, 224.0, 498.0, 359.0), (245.0, 224.0, 266.0, 269.0)]"
2022-07-27 22:30:03.212446,7,person,"[(269.0, 229.0, 302.0, 312.0), (362.0, 219.0, 400.0, 314.0), (326.0, 224.0, 353.0, 297.0), (166.0, 219.0, 194.0, 341.0), (304.0, 225.0, 325.0, 292.0), (389.0, 223.0, 425.0, 318.0), (117.0, 223.0, 154.0, 342.0)]"
2022-07-27 22:30:03.817827,3,person,"[(138.0, 221.0, 225.0, 360.0), (400.0, 228.0, 445.0, 360.0), (388.0, 220.0, 423.0, 355.0)]"
2022-07-27 22:30:03.817827,1,train,"[(236.0, 42.0, 400.0, 271.0)]"
2022-07-27 22:30:04.432185,7,person,"[(330.0, 231.0, 352.0, 287.0), (273.0, 219.0, 298.0, 301.0), (352.0, 231.0, 376.0, 304.0), (300.0, 229.0, 319.0, 272.0), (204.0, 213.0, 262.0, 355.0), (399.0, 207.0, 469.0, 360.0), (128.0, 222.0, 192.0, 359.0)]"
2022-07-27 22:30:04.432185,1,bicycle,"[(425.0, 313.0, 467.0, 360.0)]"
2022-07-27 22:30:05.030585,1,car,"[(403.0, 241.0, 464.0, 276.0)]"
2022-07-27 22:30:05.030585,5,person,"[(271.0, 230.0, 301.0, 304.0), (232.0, 216.0, 269.0, 341.0), (338.0, 233.0, 362.0, 304.0), (322.0, 231.0, 338.0, 272.0), (525.0, 239.0, 564.0, 326.0)]"
2022-07-27 22:30:05.648930,3,car,"[(409.0, 248.0, 506.0, 285.0), (84.0, 240.0, 144.0, 288.0), (480.0, 242.0, 544.0, 288.0)]"
2022-07-27 22:30:05.648930,4,person,"[(326.0, 236.0, 350.0, 294.0), (305.0, 226.0, 327.0, 287.0), (0.0, 240.0, 58.0, 360.0), (277.0, 234.0, 295.0, 282.0)]"
2022-07-27 22:30:06.286226,10,person,"[(490.0, 243.0, 516.0, 321.0), (235.0, 247.0, 261.0, 308.0), (355.0, 253.0, 371.0, 302.0), (319.0, 243.0, 332.0, 287.0), (338.0, 250.0, 352.0, 295.0), (529.0, 247.0, 563.0, 329.0), (332.0, 243.0, 347.0, 291.0), (347.0, 249.0, 364.0, 301.0), (306.0, 239.0, 321.0, 278.0), (440.0, 253.0, 479.0, 297.0)]"
2022-07-27 22:30:06.286226,3,car,"[(78.0, 259.0, 184.0, 299.0), (128.0, 248.0, 193.0, 288.0), (435.0, 253.0, 480.0, 297.0)]"
2022-07-27 22:30:06.904572,2,car,"[(429.0, 263.0, 523.0, 306.0), (120.0, 255.0, 197.0, 302.0)]"
2022-07-27 22:30:06.904572,8,person,"[(407.0, 252.0, 441.0, 318.0), (361.0, 253.0, 384.0, 318.0), (117.0, 259.0, 150.0, 328.0), (518.0, 253.0, 547.0, 331.0), (543.0, 249.0, 581.0, 328.0), (300.0, 251.0, 323.0, 310.0), (74.0, 255.0, 100.0, 308.0), (349.0, 249.0, 373.0, 316.0)]"
2022-07-27 22:30:06.904572,1,traffic light,"[(0.0, 132.0, 25.0, 178.0)]"
2022-07-27 22:30:07.515939,8,person,"[(202.0, 264.0, 226.0, 330.0), (423.0, 265.0, 458.0, 350.0), (319.0, 260.0, 349.0, 340.0), (253.0, 253.0, 291.0, 335.0), (560.0, 255.0, 602.0, 345.0), (504.0, 268.0, 551.0, 333.0), (583.0, 252.0, 612.0, 350.0), (351.0, 264.0, 372.0, 328.0)]"
2022-07-27 22:30:07.515939,4,car,"[(449.0, 267.0, 570.0, 323.0), (91.0, 267.0, 193.0, 308.0), (38.0, 259.0, 80.0, 289.0), (118.0, 259.0, 193.0, 283.0)]"
2022-07-27 22:30:08.093393,8,car,"[(433.0, 275.0, 583.0, 327.0), (84.0, 266.0, 129.0, 303.0), (186.0, 262.0, 279.0, 308.0), (280.0, 271.0, 331.0, 293.0), (385.0, 269.0, 413.0, 325.0), (112.0, 267.0, 140.0, 288.0), (335.0, 267.0, 482.0, 313.0), (329.0, 270.0, 393.0, 300.0)]"
2022-07-27 22:30:08.093393,1,person,"[(385.0, 269.0, 413.0, 325.0)]"
2022-07-27 22:30:08.665862,8,car,"[(475.0, 283.0, 599.0, 338.0), (69.0, 271.0, 138.0, 301.0), (199.0, 273.0, 285.0, 315.0), (418.0, 269.0, 495.0, 318.0), (289.0, 276.0, 371.0, 323.0), (0.0, 269.0, 44.0, 320.0), (114.0, 271.0, 165.0, 296.0), (552.0, 285.0, 621.0, 335.0)]"
2022-07-27 22:30:08.665862,4,person,"[(453.0, 281.0, 487.0, 360.0), (617.0, 260.0, 640.0, 360.0), (21.0, 274.0, 50.0, 345.0), (292.0, 280.0, 310.0, 323.0)]"
2022-07-27 22:30:09.231350,2,person,"[(343.0, 284.0, 366.0, 345.0), (290.0, 272.0, 310.0, 321.0)]"
2022-07-27 22:30:09.231350,4,car,"[(471.0, 301.0, 639.0, 360.0), (24.0, 289.0, 101.0, 339.0), (87.0, 285.0, 168.0, 318.0), (555.0, 287.0, 639.0, 329.0)]"
2022-07-27 22:30:09.795840,2,car,"[(15.0, 299.0, 142.0, 354.0), (535.0, 320.0, 626.0, 360.0)]"
2022-07-27 22:30:09.795840,1,bus,"[(0.0, 256.0, 185.0, 326.0)]"
2022-07-27 22:30:09.795840,2,person,"[(343.0, 295.0, 360.0, 335.0), (509.0, 335.0, 557.0, 359.0)]"
2022-07-27 22:30:10.365396,3,car,"[(0.0, 319.0, 145.0, 359.0), (320.0, 304.0, 386.0, 356.0), (322.0, 313.0, 454.0, 358.0)]"
2022-07-27 22:30:11.525295,1,person,"[(578.0, 300.0, 639.0, 359.0)]"
2022-07-27 22:30:13.772042,1,person,"[(251.0, 255.0, 301.0, 359.0)]"
2022-07-27 22:30:16.617433,1,cell phone,"[(21.0, 2.0, 612.0, 360.0)]"
2022-07-27 22:30:17.180926,1,cell phone,"[(20.0, 0.0, 621.0, 357.0)]"
2022-07-27 22:30:17.739433,1,cell phone,"[(22.0, 2.0, 621.0, 351.0)]"
2022-07-27 22:30:18.873401,1,person,"[(231.0, 120.0, 392.0, 359.0)]"
2022-07-27 22:30:18.873401,1,tvmonitor,"[(0.0, 3.0, 636.0, 355.0)]"
2022-07-27 22:30:19.439886,1,person,"[(236.0, 117.0, 390.0, 360.0)]"
2022-07-27 22:30:20.004376,2,tvmonitor,"[(0.0, 22.0, 640.0, 335.0), (136.0, 70.0, 484.0, 284.0)]"
2022-07-27 22:30:20.004376,2,person,"[(230.0, 113.0, 392.0, 359.0), (241.0, 115.0, 370.0, 221.0)]"
2022-07-27 22:30:20.584824,1,person,"[(249.0, 102.0, 404.0, 360.0)]"
2022-07-27 22:30:20.584824,1,tvmonitor,"[(8.0, 5.0, 627.0, 353.0)]"
2022-07-27 22:30:21.166270,1,person,"[(243.0, 101.0, 428.0, 360.0)]"
2022-07-27 22:30:24.553348,1,oven,"[(0.0, 0.0, 640.0, 360.0)]"
2022-07-27 22:30:25.115843,1,oven,"[(0.0, 6.0, 640.0, 356.0)]"
2022-07-27 22:30:26.855391,1,keyboard,"[(0.0, 6.0, 640.0, 360.0)]"
2022-07-27 22:30:26.855391,1,oven,"[(0.0, 6.0, 640.0, 360.0)]"
2022-07-27 22:30:28.566732,1,keyboard,"[(0.0, 0.0, 640.0, 359.0)]"
2022-07-27 22:30:28.566732,1,oven,"[(0.0, 0.0, 640.0, 359.0)]"
2022-07-27 22:30:29.691724,1,keyboard,"[(0.0, 2.0, 640.0, 360.0)]"
2022-07-27 22:30:30.260204,1,keyboard,"[(0.0, 0.0, 640.0, 360.0)]"
2022-07-27 22:30:31.987584,1,keyboard,"[(0.0, 5.0, 640.0, 355.0)]"
2022-07-27 22:30:32.554069,1,keyboard,"[(0.0, 4.0, 640.0, 357.0)]"
2022-07-27 22:30:33.677067,2,person,"[(194.0, 100.0, 463.0, 360.0), (549.0, 202.0, 640.0, 360.0)]"
2022-07-27 22:30:34.237245,1,person,"[(236.0, 103.0, 485.0, 360.0)]"
2022-07-27 22:30:34.801736,1,person,"[(243.0, 97.0, 482.0, 360.0)]"
2022-07-27 22:30:35.367224,1,person,"[(239.0, 99.0, 482.0, 360.0)]"
2022-07-27 22:30:36.536792,1,person,"[(229.0, 144.0, 444.0, 360.0)]"
2022-07-27 22:30:37.115246,11,person,"[(0.0, 11.0, 640.0, 344.0), (0.0, 204.0, 77.0, 360.0), (56.0, 240.0, 198.0, 360.0), (184.0, 268.0, 294.0, 360.0), (124.0, 185.0, 202.0, 287.0), (577.0, 241.0, 640.0, 360.0), (17.0, 134.0, 97.0, 282.0), (0.0, 124.0, 21.0, 215.0), (320.0, 235.0, 414.0, 307.0), (487.0, 291.0, 630.0, 360.0), (324.0, 320.0, 500.0, 360.0)]"
2022-07-27 22:30:37.687715,11,person,"[(0.0, 8.0, 640.0, 348.0), (0.0, 204.0, 76.0, 360.0), (50.0, 240.0, 201.0, 359.0), (188.0, 270.0, 322.0, 360.0), (125.0, 184.0, 202.0, 286.0), (578.0, 241.0, 640.0, 360.0), (16.0, 134.0, 97.0, 282.0), (0.0, 125.0, 21.0, 214.0), (299.0, 238.0, 418.0, 356.0), (487.0, 291.0, 630.0, 360.0), (322.0, 319.0, 502.0, 360.0)]"
