Time,NumberObject,TypeObject,Positions
2022-06-30 20:41:28.108261,2,license_plate,"[(483.0, 991.0, 731.0, 1069.0), (1715.0, 577.0, 1837.0, 612.0)]"
2022-06-30 20:41:28.847986,2,license_plate,"[(483.0, 991.0, 731.0, 1069.0), (1714.0, 576.0, 1838.0, 612.0)]"
2022-06-30 20:41:29.574068,2,license_plate,"[(1709.0, 577.0, 1826.0, 615.0), (443.0, 999.0, 717.0, 1070.0)]"
2022-06-30 20:41:30.304625,2,license_plate,"[(1709.0, 576.0, 1825.0, 618.0), (440.0, 1007.0, 694.0, 1080.0)]"
2022-06-30 20:41:31.029760,2,license_plate,"[(1695.0, 577.0, 1828.0, 619.0), (408.0, 1011.0, 679.0, 1078.0)]"
2022-06-30 20:41:31.743931,2,license_plate,"[(1706.0, 578.0, 1824.0, 619.0), (383.0, 1017.0, 675.0, 1080.0)]"
2022-06-30 20:41:32.410098,2,license_plate,"[(1694.0, 578.0, 1830.0, 620.0), (367.0, 1020.0, 645.0, 1080.0)]"
2022-06-30 20:41:33.124193,2,license_plate,"[(1694.0, 579.0, 1830.0, 620.0), (367.0, 1021.0, 646.0, 1080.0)]"
2022-06-30 20:41:33.848773,2,license_plate,"[(1692.0, 579.0, 1830.0, 620.0), (360.0, 1025.0, 648.0, 1080.0)]"
2022-06-30 20:41:34.595818,2,license_plate,"[(1688.0, 582.0, 1825.0, 624.0), (318.0, 1028.0, 630.0, 1080.0)]"
2022-06-30 20:41:35.355108,1,license_plate,"[(1688.0, 583.0, 1820.0, 625.0)]"
2022-06-30 20:41:36.079193,1,license_plate,"[(1683.0, 584.0, 1816.0, 627.0)]"
2022-06-30 20:41:37.157394,1,license_plate,"[(1681.0, 586.0, 1816.0, 628.0)]"
2022-06-30 20:41:38.212823,1,license_plate,"[(1681.0, 586.0, 1816.0, 627.0)]"
2022-06-30 20:41:39.131637,1,license_plate,"[(1677.0, 588.0, 1809.0, 629.0)]"
2022-06-30 20:41:40.446393,1,license_plate,"[(1677.0, 588.0, 1808.0, 630.0)]"
2022-06-30 20:41:41.335635,1,license_plate,"[(1673.0, 589.0, 1808.0, 630.0)]"
