Time,NumberObject,TypeObject
2022-04-20 23:06:06.495613,1,license_plate
2022-04-20 23:06:06.591376,1,license_plate
2022-04-20 23:06:06.687200,1,license_plate
2022-04-20 23:06:06.783029,1,license_plate
2022-04-20 23:06:06.878917,1,license_plate
2022-04-20 23:06:06.974775,1,license_plate
2022-04-20 23:06:07.071474,1,license_plate
2022-04-20 23:06:07.182080,1,license_plate
2022-04-20 23:06:07.262917,1,license_plate
2022-04-20 23:06:07.359245,1,license_plate
2022-04-20 23:06:07.440361,1,license_plate
2022-04-20 23:06:07.536651,1,license_plate
2022-04-20 23:06:07.646031,1,license_plate
2022-04-20 23:06:07.726252,1,license_plate
2022-04-20 23:06:07.837657,1,license_plate
2022-04-20 23:06:07.917869,1,license_plate
2022-04-20 23:06:08.014545,1,license_plate
2022-04-20 23:06:08.111613,1,license_plate
2022-04-20 23:06:08.207461,1,license_plate
2022-04-20 23:06:08.303299,1,license_plate
2022-04-20 23:06:08.399056,1,license_plate
2022-04-20 23:06:08.496050,1,license_plate
2022-04-20 23:06:08.591870,1,license_plate
2022-04-20 23:06:08.687681,1,license_plate
2022-04-20 23:06:08.784683,1,license_plate
2022-04-20 23:06:08.864918,1,license_plate
2022-04-20 23:06:08.960716,1,license_plate
2022-04-20 23:06:09.056512,1,license_plate
2022-04-20 23:06:09.137627,1,license_plate
2022-04-20 23:06:09.234565,1,license_plate
2022-04-20 23:06:09.343946,1,license_plate
2022-04-20 23:06:09.424109,1,license_plate
2022-04-20 23:06:09.524126,1,license_plate
2022-04-20 23:06:09.620839,1,license_plate
2022-04-20 23:06:09.716853,1,license_plate
2022-04-20 23:06:09.812706,1,license_plate
2022-04-20 23:06:09.908566,1,license_plate
2022-04-20 23:06:10.006314,1,license_plate
2022-04-20 23:06:10.103419,1,license_plate
2022-04-20 23:06:10.199327,1,license_plate
2022-04-20 23:06:10.295193,1,license_plate
2022-04-20 23:06:10.391016,1,license_plate
2022-04-20 23:06:10.486837,1,license_plate
2022-04-20 23:06:10.582700,1,license_plate
2022-04-20 23:06:10.679467,1,license_plate
2022-04-20 23:06:10.775243,1,license_plate
2022-04-20 23:06:10.871089,1,license_plate
2022-04-20 23:06:10.966911,1,license_plate
2022-04-20 23:06:11.062696,1,license_plate
2022-04-20 23:06:11.159797,1,license_plate
2022-04-20 23:06:11.255722,1,license_plate
2022-04-20 23:06:11.336263,1,license_plate
2022-04-20 23:06:11.432166,1,license_plate
2022-04-20 23:06:11.543628,1,license_plate
2022-04-20 23:06:11.639465,1,license_plate
2022-04-20 23:06:11.736378,1,license_plate
2022-04-20 23:06:11.832455,1,license_plate
2022-04-20 23:06:11.928189,1,license_plate
2022-04-20 23:06:12.024035,1,license_plate
2022-04-20 23:06:12.121122,1,license_plate
2022-04-20 23:06:12.218143,1,license_plate
2022-04-20 23:06:12.323982,1,license_plate
2022-04-20 23:06:12.406244,1,license_plate
2022-04-20 23:06:12.500006,1,license_plate
2022-04-20 23:06:12.581106,1,license_plate
2022-04-20 23:06:12.676919,1,license_plate
2022-04-20 23:06:12.772712,1,license_plate
2022-04-20 23:06:12.868529,1,license_plate
2022-04-20 23:06:12.965375,1,license_plate
2022-04-20 23:06:13.061189,1,license_plate
2022-04-20 23:06:13.158455,1,license_plate
2022-04-20 23:06:13.254453,1,license_plate
2022-04-20 23:06:13.350307,1,license_plate
2022-04-20 23:06:13.431718,1,license_plate
2022-04-20 23:06:13.529890,1,license_plate
2022-04-20 23:06:13.625730,1,license_plate
2022-04-20 23:06:13.722550,1,license_plate
2022-04-20 23:06:13.818455,1,license_plate
2022-04-20 23:06:13.915227,1,license_plate
2022-04-20 23:06:14.012401,1,license_plate
2022-04-20 23:06:14.104010,1,license_plate
2022-04-20 23:06:14.199926,1,license_plate
2022-04-20 23:06:14.297868,1,license_plate
2022-04-20 23:06:14.393722,1,license_plate
2022-04-20 23:06:14.487370,1,license_plate
2022-04-20 23:06:14.583286,1,license_plate
2022-04-20 23:06:14.679204,1,license_plate
2022-04-20 23:06:14.774910,1,license_plate
2022-04-20 23:06:14.872145,1,license_plate
2022-04-20 23:06:14.968007,1,license_plate
2022-04-20 23:06:15.079557,1,license_plate
2022-04-20 23:06:15.164020,1,license_plate
2022-04-20 23:06:15.257780,1,license_plate
2022-04-20 23:06:15.353623,1,license_plate
2022-04-20 23:06:15.449539,1,license_plate
2022-04-20 23:06:15.546982,1,license_plate
2022-04-20 23:06:15.642793,1,license_plate
2022-04-20 23:06:15.738964,1,license_plate
2022-04-20 23:06:15.834799,1,license_plate
2022-04-20 23:06:15.930645,1,license_plate
2022-04-20 23:06:16.026494,1,license_plate
2022-04-20 23:06:16.123753,1,license_plate
2022-04-20 23:06:16.219615,1,license_plate
2022-04-20 23:06:16.315420,1,license_plate
2022-04-20 23:06:16.411491,1,license_plate
2022-04-20 23:06:16.508378,1,license_plate
2022-04-20 23:06:16.604199,1,license_plate
2022-04-20 23:06:16.700061,1,license_plate
2022-04-20 23:06:16.795845,1,license_plate
2022-04-20 23:06:16.891736,1,license_plate
2022-04-20 23:06:16.987514,1,license_plate
2022-04-20 23:06:17.084491,1,license_plate
2022-04-20 23:06:17.181407,1,license_plate
2022-04-20 23:06:17.277915,1,license_plate
2022-04-20 23:06:17.379383,1,license_plate
2022-04-20 23:06:17.488765,1,license_plate
2022-04-20 23:06:17.569773,1,license_plate
2022-04-20 23:06:17.665599,1,license_plate
2022-04-20 23:06:17.759359,1,license_plate
2022-04-20 23:06:17.868708,1,license_plate
2022-04-20 23:06:17.966703,1,license_plate
2022-04-20 23:06:18.079716,1,license_plate
2022-04-20 23:06:18.161091,1,license_plate
2022-04-20 23:06:18.257824,1,license_plate
2022-04-20 23:06:18.351553,1,license_plate
2022-04-20 23:06:18.447368,1,license_plate
2022-04-20 23:06:18.544072,1,license_plate
2022-04-20 23:06:18.639751,1,license_plate
2022-04-20 23:06:18.733513,1,license_plate
2022-04-20 23:06:18.813694,1,license_plate
2022-04-20 23:06:18.909547,1,license_plate
2022-04-20 23:06:19.006357,1,license_plate
2022-04-20 23:06:19.105442,1,license_plate
2022-04-20 23:06:19.214958,1,license_plate
2022-04-20 23:06:19.296305,1,license_plate
2022-04-20 23:06:19.392333,1,license_plate
2022-04-20 23:06:19.490357,1,license_plate
2022-04-20 23:06:19.586143,1,license_plate
2022-04-20 23:06:19.681949,1,license_plate
2022-04-20 23:06:19.762162,1,license_plate
2022-04-20 23:06:19.858035,1,license_plate
2022-04-20 23:06:19.954805,1,license_plate
2022-04-20 23:06:20.051609,1,license_plate
2022-04-20 23:06:20.133111,1,license_plate
2022-04-20 23:06:20.230069,1,license_plate
2022-04-20 23:06:20.325934,1,license_plate
2022-04-20 23:06:20.421777,1,license_plate
2022-04-20 23:06:20.517682,1,license_plate
2022-04-20 23:06:20.614355,1,license_plate
2022-04-20 23:06:20.710229,1,license_plate
2022-04-20 23:06:20.806081,1,license_plate
2022-04-20 23:06:20.899839,1,license_plate
2022-04-20 23:06:20.980255,1,license_plate
2022-04-20 23:06:21.077265,1,license_plate
2022-04-20 23:06:21.174211,1,license_plate
2022-04-20 23:06:21.270103,1,license_plate
2022-04-20 23:06:21.365936,1,license_plate
2022-04-20 23:06:21.461770,1,license_plate
2022-04-20 23:06:21.557666,1,license_plate
2022-04-20 23:06:21.654505,1,license_plate
2022-04-20 23:06:21.750358,1,license_plate
2022-04-20 23:06:21.846331,1,license_plate
2022-04-20 23:06:21.943142,1,license_plate
2022-04-20 23:06:22.041163,1,license_plate
2022-04-20 23:06:22.138567,1,license_plate
2022-04-20 23:06:22.235052,1,license_plate
2022-04-20 23:06:22.339770,1,license_plate
2022-04-20 23:06:22.422020,1,license_plate
2022-04-20 23:06:22.517783,1,license_plate
2022-04-20 23:06:22.613596,1,license_plate
2022-04-20 23:06:22.709468,1,license_plate
2022-04-20 23:06:22.805532,1,license_plate
2022-04-20 23:06:22.901431,1,license_plate
2022-04-20 23:06:22.997675,1,license_plate
2022-04-20 23:06:23.092635,1,license_plate
2022-04-20 23:06:23.188566,1,license_plate
2022-04-20 23:06:23.284423,1,license_plate
2022-04-20 23:06:23.380213,1,license_plate
2022-04-20 23:06:23.476158,1,license_plate
2022-04-20 23:06:23.572050,1,license_plate
2022-04-20 23:06:23.667902,1,license_plate
2022-04-20 23:06:23.763640,1,license_plate
2022-04-20 23:06:23.860599,1,license_plate
2022-04-20 23:06:23.956474,1,license_plate
2022-04-20 23:06:24.052201,1,license_plate
2022-04-20 23:06:24.152735,1,license_plate
2022-04-20 23:06:24.263409,1,license_plate
2022-04-20 23:06:24.343571,1,license_plate
2022-04-20 23:06:24.439450,1,license_plate
2022-04-20 23:06:24.549647,2,license_plate
2022-04-20 23:06:24.645338,1,license_plate
2022-04-20 23:06:24.742068,1,license_plate
2022-04-20 23:06:24.837893,1,license_plate
2022-04-20 23:06:24.933631,2,license_plate
2022-04-20 23:06:25.029412,1,license_plate
2022-04-20 23:06:25.126436,1,license_plate
2022-04-20 23:06:25.222217,1,license_plate
2022-04-20 23:06:25.324423,1,license_plate
2022-04-20 23:06:25.404605,1,license_plate
2022-04-20 23:06:25.500487,1,license_plate
2022-04-20 23:06:25.596212,1,license_plate
2022-04-20 23:06:25.691996,1,license_plate
2022-04-20 23:06:25.787843,1,license_plate
2022-04-20 23:06:25.883653,1,license_plate
2022-04-20 23:06:25.980697,1,license_plate
2022-04-20 23:06:26.077676,1,license_plate
2022-04-20 23:06:26.173392,2,license_plate
2022-04-20 23:06:26.269293,1,license_plate
2022-04-20 23:06:26.366208,2,license_plate
2022-04-20 23:06:26.475581,2,license_plate
2022-04-20 23:06:26.555744,2,license_plate
2022-04-20 23:06:26.651512,1,license_plate
2022-04-20 23:06:26.747446,1,license_plate
2022-04-20 23:06:26.843321,1,license_plate
2022-04-20 23:06:26.939149,1,license_plate
2022-04-20 23:06:27.034962,1,license_plate
2022-04-20 23:06:27.132177,1,license_plate
2022-04-20 23:06:27.228711,1,license_plate
2022-04-20 23:06:27.325146,1,license_plate
2022-04-20 23:06:27.419781,1,license_plate
2022-04-20 23:06:27.515737,1,license_plate
2022-04-20 23:06:27.611548,1,license_plate
2022-04-20 23:06:27.707423,1,license_plate
2022-04-20 23:06:27.819164,1,license_plate
2022-04-20 23:06:27.914912,1,license_plate
2022-04-20 23:06:28.010697,1,license_plate
2022-04-20 23:06:28.107775,1,license_plate
2022-04-20 23:06:28.204706,1,license_plate
2022-04-20 23:06:28.300492,1,license_plate
2022-04-20 23:06:28.396230,1,license_plate
2022-04-20 23:06:28.492053,1,license_plate
2022-04-20 23:06:28.587899,1,license_plate
2022-04-20 23:06:28.687143,1,license_plate
2022-04-20 23:06:28.796524,1,license_plate
2022-04-20 23:06:28.876650,1,license_plate
2022-04-20 23:06:28.970414,1,license_plate
2022-04-20 23:06:29.066063,1,license_plate
2022-04-20 23:06:29.168549,1,license_plate
2022-04-20 23:06:29.266071,1,license_plate
2022-04-20 23:06:29.377726,1,license_plate
2022-04-20 23:06:29.459078,1,license_plate
2022-04-20 23:06:29.554936,1,license_plate
2022-04-20 23:06:29.666441,1,license_plate
2022-04-20 23:06:29.746540,1,license_plate
2022-04-20 23:06:29.843361,1,license_plate
2022-04-20 23:06:29.939213,1,license_plate
2022-04-20 23:06:30.036698,1,license_plate
2022-04-20 23:06:30.133845,1,license_plate
2022-04-20 23:06:30.229789,2,license_plate
2022-04-20 23:06:30.323550,1,license_plate
2022-04-20 23:06:30.417281,1,license_plate
2022-04-20 23:06:30.513088,1,license_plate
2022-04-20 23:06:30.593291,2,license_plate
2022-04-20 23:06:30.907807,1,license_plate
2022-04-20 23:06:31.017182,1,license_plate
2022-04-20 23:06:31.129803,1,license_plate
2022-04-20 23:06:31.210856,1,license_plate
2022-04-20 23:06:31.306766,1,license_plate
2022-04-20 23:06:31.418366,1,license_plate
2022-04-20 23:06:31.514041,1,license_plate
2022-04-20 23:06:31.595093,1,license_plate
2022-04-20 23:06:31.690905,1,license_plate
2022-04-20 23:06:31.802439,1,license_plate
2022-04-20 23:06:31.898360,1,license_plate
2022-04-20 23:06:31.994091,1,license_plate
2022-04-20 23:06:32.091085,1,license_plate
2022-04-20 23:06:32.187024,1,license_plate
2022-04-20 23:06:32.314823,1,license_plate
2022-04-20 23:06:32.400396,1,license_plate
2022-04-20 23:06:32.509777,1,license_plate
2022-04-20 23:06:32.589948,1,license_plate
2022-04-20 23:06:32.685809,1,license_plate
2022-04-20 23:06:32.781620,1,license_plate
2022-04-20 23:06:32.878462,1,license_plate
2022-04-20 23:06:32.974405,1,license_plate
2022-04-20 23:06:33.070237,1,license_plate
2022-04-20 23:06:33.167318,1,license_plate
2022-04-20 23:06:33.263236,1,license_plate
2022-04-20 23:06:33.356965,1,license_plate
2022-04-20 23:06:33.437193,1,license_plate
2022-04-20 23:06:33.533138,1,license_plate
2022-04-20 23:06:33.628978,1,license_plate
2022-04-20 23:06:33.724999,1,license_plate
2022-04-20 23:06:33.821944,1,license_plate
2022-04-20 23:06:33.918948,1,license_plate
2022-04-20 23:06:34.016042,1,license_plate
2022-04-20 23:06:34.121365,1,license_plate
2022-04-20 23:06:34.203818,1,license_plate
2022-04-20 23:06:34.300921,1,license_plate
2022-04-20 23:06:34.396891,1,license_plate
2022-04-20 23:06:34.494914,1,license_plate
2022-04-20 23:06:34.590693,1,license_plate
2022-04-20 23:06:34.686602,1,license_plate
2022-04-20 23:06:34.782406,1,license_plate
2022-04-20 23:06:34.878265,1,license_plate
2022-04-20 23:06:34.974438,1,license_plate
2022-04-20 23:06:35.071281,1,license_plate
2022-04-20 23:06:35.168339,1,license_plate
2022-04-20 23:06:35.279817,1,license_plate
2022-04-20 23:06:35.359955,1,license_plate
2022-04-20 23:06:35.455870,1,license_plate
2022-04-20 23:06:35.551874,1,license_plate
2022-04-20 23:06:35.647709,1,license_plate
2022-04-20 23:06:35.743612,1,license_plate
2022-04-20 23:06:35.840527,1,license_plate
2022-04-20 23:06:35.938099,1,license_plate
2022-04-20 23:06:36.033996,1,license_plate
2022-04-20 23:06:36.131214,1,license_plate
2022-04-20 23:06:36.227140,1,license_plate
2022-04-20 23:06:36.322962,1,license_plate
2022-04-20 23:06:36.418870,1,license_plate
2022-04-20 23:06:36.514793,1,license_plate
2022-04-20 23:06:36.941413,1,license_plate
2022-04-20 23:06:37.052930,1,license_plate
2022-04-20 23:06:37.134253,1,license_plate
2022-04-20 23:06:37.230948,1,license_plate
2022-04-20 23:06:37.327495,1,license_plate
2022-04-20 23:06:37.622210,1,license_plate
2022-04-20 23:06:37.731552,1,license_plate
2022-04-20 23:06:37.840873,1,license_plate
2022-04-20 23:06:37.936833,1,license_plate
2022-04-20 23:06:38.018076,1,license_plate
2022-04-20 23:06:38.115226,1,license_plate
2022-04-20 23:06:38.211041,1,license_plate
2022-04-20 23:06:38.306909,1,license_plate
2022-04-20 23:06:38.402677,1,license_plate
2022-04-20 23:06:38.498426,1,license_plate
2022-04-20 23:06:38.594291,1,license_plate
2022-04-20 23:06:38.703640,1,license_plate
2022-04-20 23:06:38.783816,1,license_plate
2022-04-20 23:06:38.879933,1,license_plate
2022-04-20 23:06:38.975636,1,license_plate
2022-04-20 23:06:39.071631,1,license_plate
2022-04-20 23:06:39.168983,1,license_plate
2022-04-20 23:06:39.267895,1,license_plate
2022-04-20 23:06:39.363731,1,license_plate
2022-04-20 23:06:39.460592,1,license_plate
2022-04-20 23:06:39.569398,1,license_plate
2022-04-20 23:06:39.649464,1,license_plate
2022-04-20 23:06:39.745258,1,license_plate
2022-04-20 23:06:39.841059,1,license_plate
2022-04-20 23:06:39.937866,1,license_plate
2022-04-20 23:06:40.033632,1,license_plate
2022-04-20 23:06:40.131134,1,license_plate
2022-04-20 23:06:40.226921,1,license_plate
2022-04-20 23:06:40.322714,1,license_plate
2022-04-20 23:06:40.418466,1,license_plate
2022-04-20 23:06:40.514182,1,license_plate
2022-04-20 23:06:40.610569,1,license_plate
2022-04-20 23:06:40.706325,1,license_plate
2022-04-20 23:06:40.802266,1,license_plate
2022-04-20 23:06:40.898061,1,license_plate
2022-04-20 23:06:40.993832,1,license_plate
2022-04-20 23:06:41.089969,1,license_plate
2022-04-20 23:06:41.185761,1,license_plate
2022-04-20 23:06:41.281493,1,license_plate
2022-04-20 23:06:41.377286,1,license_plate
2022-04-20 23:06:41.473038,1,license_plate
2022-04-20 23:06:41.568862,1,license_plate
2022-04-20 23:06:41.664631,1,license_plate
2022-04-20 23:06:41.760618,1,license_plate
2022-04-20 23:06:41.857340,1,license_plate
2022-04-20 23:06:41.937453,1,license_plate
2022-04-20 23:06:42.034867,1,license_plate
2022-04-20 23:06:42.132016,1,license_plate
2022-04-20 23:06:42.229328,1,license_plate
2022-04-20 23:06:42.325721,1,license_plate
2022-04-20 23:06:42.428409,1,license_plate
2022-04-20 23:06:42.524091,1,license_plate
2022-04-20 23:06:42.604214,1,license_plate
2022-04-20 23:06:42.700085,1,license_plate
2022-04-20 23:06:42.795890,1,license_plate
2022-04-20 23:06:42.891570,1,license_plate
2022-04-20 23:06:42.987326,1,license_plate
2022-04-20 23:06:43.083267,1,license_plate
2022-04-20 23:06:43.179034,1,license_plate
2022-04-20 23:06:43.275815,1,license_plate
2022-04-20 23:06:43.371634,1,license_plate
2022-04-20 23:06:43.467454,1,license_plate
2022-04-20 23:06:43.563205,1,license_plate
2022-04-20 23:06:43.658982,1,license_plate
2022-04-20 23:06:43.754753,1,license_plate
2022-04-20 23:06:43.850552,1,license_plate
2022-04-20 23:06:43.946441,1,license_plate
2022-04-20 23:06:44.040214,1,license_plate
2022-04-20 23:06:44.138829,1,license_plate
2022-04-20 23:06:44.238798,1,license_plate
2022-04-20 23:06:44.332559,1,license_plate
2022-04-20 23:06:44.428301,1,license_plate
2022-04-20 23:06:44.526444,1,license_plate
2022-04-20 23:06:44.622188,1,license_plate
2022-04-20 23:06:44.718014,1,license_plate
2022-04-20 23:06:44.813813,1,license_plate
2022-04-20 23:06:44.909577,1,license_plate
2022-04-20 23:06:45.006369,1,license_plate
2022-04-20 23:06:45.086659,1,license_plate
2022-04-20 23:06:45.182457,1,license_plate
2022-04-20 23:06:45.278353,1,license_plate
2022-04-20 23:06:45.374092,1,license_plate
2022-04-20 23:06:45.469857,1,license_plate
2022-04-20 23:06:45.579206,1,license_plate
2022-04-20 23:06:45.659304,1,license_plate
2022-04-20 23:06:45.768653,1,license_plate
2022-04-20 23:06:45.848738,1,license_plate
2022-04-20 23:06:45.944510,1,license_plate
2022-04-20 23:06:46.041445,1,license_plate
2022-04-20 23:06:46.138350,1,license_plate
2022-04-20 23:06:46.234143,1,license_plate
2022-04-20 23:06:46.329807,1,license_plate
2022-04-20 23:06:46.426556,1,license_plate
2022-04-20 23:06:46.522281,1,license_plate
2022-04-20 23:06:46.618150,1,license_plate
2022-04-20 23:06:46.727499,1,license_plate
2022-04-20 23:06:46.807621,1,license_plate
2022-04-20 23:06:46.903448,1,license_plate
2022-04-20 23:06:46.999183,1,license_plate
2022-04-20 23:06:47.097152,1,license_plate
2022-04-20 23:06:47.194568,1,license_plate
2022-04-20 23:06:47.306757,1,license_plate
2022-04-20 23:06:47.394187,1,license_plate
2022-04-20 23:06:47.476693,1,license_plate
2022-04-20 23:06:47.572422,1,license_plate
2022-04-20 23:06:47.668121,1,license_plate
2022-04-20 23:06:47.763815,1,license_plate
2022-04-20 23:06:47.859661,1,license_plate
2022-04-20 23:06:47.955430,1,license_plate
2022-04-20 23:06:48.049191,1,license_plate
2022-04-20 23:06:48.146095,1,license_plate
2022-04-20 23:06:48.241927,1,license_plate
2022-04-20 23:06:48.337749,1,license_plate
2022-04-20 23:06:48.433691,1,license_plate
2022-04-20 23:06:48.529464,1,license_plate
2022-04-20 23:06:48.638813,1,license_plate
2022-04-20 23:06:48.718923,1,license_plate
2022-04-20 23:06:48.814665,1,license_plate
2022-04-20 23:06:48.910414,1,license_plate
2022-04-20 23:06:49.006312,1,license_plate
2022-04-20 23:06:49.104564,1,license_plate
2022-04-20 23:06:49.200569,1,license_plate
2022-04-20 23:06:49.297813,1,license_plate
2022-04-20 23:06:49.378038,1,license_plate
2022-04-20 23:06:49.476498,1,license_plate
2022-04-20 23:06:49.572286,1,license_plate
2022-04-20 23:06:49.669059,1,license_plate
2022-04-20 23:06:49.765886,1,license_plate
2022-04-20 23:06:49.861705,1,license_plate
2022-04-20 23:06:49.957483,1,license_plate
2022-04-20 23:06:50.054473,1,license_plate
2022-04-20 23:06:50.151435,1,license_plate
2022-04-20 23:06:50.248191,1,license_plate
2022-04-20 23:06:50.343887,1,license_plate
2022-04-20 23:06:50.437648,1,license_plate
2022-04-20 23:06:50.533359,1,license_plate
2022-04-20 23:06:50.629165,1,license_plate
2022-04-20 23:06:50.724867,1,license_plate
2022-04-20 23:06:50.820635,1,license_plate
2022-04-20 23:06:50.916399,1,license_plate
2022-04-20 23:06:51.012112,1,license_plate
2022-04-20 23:06:51.109189,1,license_plate
2022-04-20 23:06:51.205095,1,license_plate
2022-04-20 23:06:51.300931,1,license_plate
2022-04-20 23:06:51.396659,1,license_plate
2022-04-20 23:06:51.492398,1,license_plate
2022-04-20 23:06:51.588193,1,license_plate
2022-04-20 23:06:51.684846,1,license_plate
2022-04-20 23:06:51.780713,1,license_plate
2022-04-20 23:06:51.876380,1,license_plate
2022-04-20 23:06:51.972212,1,license_plate
2022-04-20 23:06:52.067988,1,license_plate
2022-04-20 23:06:52.165003,1,license_plate
2022-04-20 23:06:52.261024,1,license_plate
2022-04-20 23:06:52.357610,1,license_plate
2022-04-20 23:06:52.740485,1,license_plate
2022-04-20 23:06:52.851833,1,license_plate
2022-04-20 23:06:52.947609,1,license_plate
2022-04-20 23:06:53.027797,1,license_plate
2022-04-20 23:06:53.124883,1,license_plate
2022-04-20 23:06:53.220682,1,license_plate
2022-04-20 23:06:53.316495,1,license_plate
2022-04-20 23:06:53.412271,1,license_plate
2022-04-20 23:06:53.508148,1,license_plate
2022-04-20 23:06:53.604105,1,license_plate
2022-04-20 23:06:53.699877,1,license_plate
2022-04-20 23:06:53.795661,1,license_plate
2022-04-20 23:06:53.891498,1,license_plate
2022-04-20 23:06:53.987525,1,license_plate
2022-04-20 23:06:54.094354,1,license_plate
2022-04-20 23:06:54.185389,1,license_plate
2022-04-20 23:06:54.282467,1,license_plate
2022-04-20 23:06:54.378316,1,license_plate
2022-04-20 23:06:54.480440,1,license_plate
2022-04-20 23:06:54.574203,1,license_plate
2022-04-20 23:06:54.670028,1,license_plate
2022-04-20 23:06:54.765828,1,license_plate
2022-04-20 23:06:54.861742,1,license_plate
2022-04-20 23:06:54.957542,1,license_plate
2022-04-20 23:06:55.053373,1,license_plate
2022-04-20 23:06:55.150439,1,license_plate
2022-04-20 23:06:55.246352,1,license_plate
2022-04-20 23:06:55.342256,1,license_plate
2022-04-20 23:06:55.438177,1,license_plate
2022-04-20 23:06:55.534053,1,license_plate
2022-04-20 23:06:55.630936,1,license_plate
2022-04-20 23:06:55.726770,1,license_plate
2022-04-20 23:06:55.822887,1,license_plate
2022-04-20 23:06:55.918659,1,license_plate
2022-04-20 23:06:56.015497,1,license_plate
2022-04-20 23:06:56.112624,1,license_plate
2022-04-20 23:06:56.209537,1,license_plate
2022-04-20 23:06:56.305454,1,license_plate
2022-04-20 23:06:56.401373,1,license_plate
2022-04-20 23:06:56.497143,1,license_plate
2022-04-20 23:06:56.595589,1,license_plate
2022-04-20 23:06:56.691484,1,license_plate
2022-04-20 23:06:56.787250,1,license_plate
2022-04-20 23:06:56.883080,1,license_plate
2022-04-20 23:06:56.978927,1,license_plate
2022-04-20 23:06:57.074778,1,license_plate
2022-04-20 23:06:57.171829,1,license_plate
2022-04-20 23:06:57.267915,1,license_plate
2022-04-20 23:06:57.364308,1,license_plate
2022-04-20 23:06:57.464666,1,license_plate
2022-04-20 23:06:57.560478,1,license_plate
2022-04-20 23:06:57.656508,1,license_plate
2022-04-20 23:06:57.753307,1,license_plate
2022-04-20 23:06:57.849200,1,license_plate
2022-04-20 23:06:57.945353,1,license_plate
2022-04-20 23:06:58.042426,1,license_plate
2022-04-20 23:06:58.142096,1,license_plate
2022-04-20 23:06:58.237977,1,license_plate
2022-04-20 23:06:58.333891,1,license_plate
2022-04-20 23:06:58.429696,1,license_plate
2022-04-20 23:06:58.525608,1,license_plate
2022-04-20 23:06:58.622308,1,license_plate
2022-04-20 23:06:58.718189,1,license_plate
2022-04-20 23:06:58.813986,1,license_plate
2022-04-20 23:06:58.910193,1,license_plate
2022-04-20 23:06:59.007024,1,license_plate
2022-04-20 23:06:59.105343,1,license_plate
2022-04-20 23:06:59.201155,1,license_plate
2022-04-20 23:06:59.298236,1,license_plate
2022-04-20 23:06:59.394056,1,license_plate
2022-04-20 23:06:59.492203,1,license_plate
2022-04-20 23:06:59.589164,1,license_plate
2022-04-20 23:06:59.684952,1,license_plate
2022-04-20 23:06:59.780700,1,license_plate
2022-04-20 23:06:59.876653,1,license_plate
2022-04-20 23:06:59.972455,1,license_plate
2022-04-20 23:07:00.064189,1,license_plate
2022-04-20 23:07:00.161298,1,license_plate
2022-04-20 23:07:00.257120,1,license_plate
2022-04-20 23:07:00.352942,1,license_plate
2022-04-20 23:07:00.448824,1,license_plate
2022-04-20 23:07:00.544697,1,license_plate
2022-04-20 23:07:00.640445,1,license_plate
2022-04-20 23:07:00.736299,1,license_plate
2022-04-20 23:07:00.832223,1,license_plate
2022-04-20 23:07:00.928027,1,license_plate
2022-04-20 23:07:01.023930,1,license_plate
2022-04-20 23:07:01.121846,1,license_plate
2022-04-20 23:07:01.217881,1,license_plate
2022-04-20 23:07:01.314656,1,license_plate
2022-04-20 23:07:01.394951,1,license_plate
2022-04-20 23:07:01.490879,1,license_plate
2022-04-20 23:07:01.586720,1,license_plate
2022-04-20 23:07:01.682695,1,license_plate
2022-04-20 23:07:01.779451,1,license_plate
2022-04-20 23:07:01.875250,2,license_plate
2022-04-20 23:07:01.972112,1,license_plate
2022-04-20 23:07:02.069347,1,license_plate
2022-04-20 23:07:02.166423,1,license_plate
2022-04-20 23:07:02.278818,1,license_plate
2022-04-20 23:07:02.359656,2,license_plate
2022-04-20 23:07:02.468344,1,license_plate
2022-04-20 23:07:02.548580,1,license_plate
2022-04-20 23:07:02.645388,1,license_plate
2022-04-20 23:07:02.741365,1,license_plate
2022-04-20 23:07:02.837198,1,license_plate
2022-04-20 23:07:02.933003,1,license_plate
2022-04-20 23:07:03.028893,1,license_plate
2022-04-20 23:07:03.126212,1,license_plate
2022-04-20 23:07:03.237880,1,license_plate
2022-04-20 23:07:03.318071,1,license_plate
2022-04-20 23:07:03.413922,1,license_plate
2022-04-20 23:07:03.510732,1,license_plate
2022-04-20 23:07:03.606575,1,license_plate
2022-04-20 23:07:03.703376,1,license_plate
2022-04-20 23:07:03.799300,1,license_plate
2022-04-20 23:07:03.895141,2,license_plate
2022-04-20 23:07:03.991958,2,license_plate
2022-04-20 23:07:04.101732,1,license_plate
2022-04-20 23:07:04.185753,2,license_plate
2022-04-20 23:07:04.298484,2,license_plate
2022-04-20 23:07:04.378712,2,license_plate
2022-04-20 23:07:04.477255,2,license_plate
2022-04-20 23:07:04.573148,2,license_plate
2022-04-20 23:07:04.669139,2,license_plate
2022-04-20 23:07:04.764998,2,license_plate
2022-04-20 23:07:04.860800,2,license_plate
2022-04-20 23:07:04.956672,2,license_plate
2022-04-20 23:07:05.052466,2,license_plate
2022-04-20 23:07:05.152830,2,license_plate
2022-04-20 23:07:05.247348,2,license_plate
2022-04-20 23:07:05.344168,2,license_plate
2022-04-20 23:07:05.439986,1,license_plate
2022-04-20 23:07:05.535904,1,license_plate
2022-04-20 23:07:05.629666,2,license_plate
2022-04-20 23:07:05.725423,1,license_plate
